localBodyCode,localBodyNameEnglish,localBodyNameLocal,blockCode
113721,Sewai South,SEWAI SOUTH,6716
113727,Sukrigarha,SUKRIGARHA,6716
113706,Dulmi,DULMI,6717
113707,Honhe,HONHE,6717
113708,Ichatu,ICHATU,6717
113709,Jamira,JAMIRA,6717
113712,Kulhi,KULHI,6717
113719,Potamdaga,POTAMDAGA,6717
113722,Sikni,SIKNI,6717
113725,Siru,SIRU,6717
113726,Soso,SOSO,6717
113728,Usra,USRA,6717
114632,Bamne,BAMNE,6639
114633,Bishrampur,BISHRAMPUR,6639
114634,Bukbuka,BUKBUKA,6639
111511,Churi (East),CHURI (EAST),6639
111509,Churi (Middle),CHURI (MIDDLE),6639
111510,Churi (North),CHURI (NORTH),6639
111513,Churi (South),CHURI (SOUTH),6639
111512,Churi (West),CHURI (WEST),6639
114642,Hutap,HUTAP,6639
114644,Khelari,KHELARI,6639
114645,Lapra,LAPRA,6639
114647,Mayapur,MAYAPUR,6639
114650,Ray,RAY,6639
114652,Tumang,TUMANG,6639
114556,Angara,ANGARA,3217
114557,Barwadag,BARWADAG,3217
114558,Bisa,BISA,3217
114559,Bongaibera,BONGAIBERA,3217
114560,Chatra,CHATRA,3217
114561,Childag,CHILDAG,3217
114562,Getalsud,GETALSUD,3217
114563,Guridih,GURIDIH,3217
114564,Haratu,HARATU,3217
114565,Hesal,HESAL,3217
114566,Hesatu,HESATU,3217
114567,Jonha,JONHA,3217
114568,Kucchu,KUCCHU,3217
114569,Lupung,LUPUNG,3217
114570,Nawagarh,NAWAGARH,3217
114571,Paika,PAIKA,3217
114572,Rajadera,RAJADERA,3217
114573,Salhan,SALHAN,3217
114575,Sirka,SIRKA,3217
114576,Sursu,SURSU,3217
114577,Tati,TATI,3217
114594,Bero,BERO,3219
114595,Chachkapi,CHACHKAPI,3219
114597,Dighia,DIGHIA,3219
114598,Doranda,DORANDA,3219
114600,Ghaghra,GHAGHRA,3219
114601,Hariharpur Jamtoli,HARIHARPUR JAMTOLI,3219
114602,Ita,ITA,3219
114605,Jaria,JARIA,3219
114606,Karanji,KARANJI,3219
114607,Karkari,KARKARI,3219
114608,Kesha,KESHA,3219
114609,Khukhra,KHUKHRA,3219
114614,Murto,MURTO,3219
114615,Nehalukapariya,NEHALUKAPARIYA,3219
114616,Purio,PURIO,3219
114618,Tero,TERO,3219
114619,Tutlo,TUTLO,3219
114620,Baruhatu,BARUHATU,3220
114621,Churgi,CHURGI,3220
114622,Edalhatu,EDALHATU,3220
114623,Gabhedya,GABHEDYA,3220
114624,Humta,HUMTA,3220
114625,Kanchi,KANCHI,3220
114626,Reladih,RELADIH,3220
114627,Sumandih,SUMANDIH,3220
114628,Taimara,TAIMARA,3220
114629,Tau,TAU,3220
114630,Tunju,TUNJU,3220
114631,Bade,BADE,3221
114635,Burmu,BURMU,3221
114636,Chaingara,CHAINGARA,3221
114637,Chakme,CHAKME,3221
114638,Chapper,CHAPPER,3221
114639,Ginjothakurgaon,GINJOTHAKURGAON,3221
114640,Gurgain,GURGAIN,3221
114641,Hesalpiri,HESALPIRI,3221
114643,Khakhra,KHAKHRA,3221
114646,Makka,MAKKA,3221
114648,Murupiri,MURUPIRI,3221
114649,Ojhasaram,OJHASARAM,3221
114651,Sarle,SARLE,3221
114653,Umedanda,UMEDANDA,3221
114654,Balsokra,BALSOKRA,3222
114655,Beyasi,BEYASI,3222
114656,Chama,CHAMA,3222
114657,Chatwal,CHATWAL,3222
114658,Choreya,CHOREYA,3222
114659,Karkat,KARKAT,3222
114660,Lundri,LUNDRI,3222
114661,Murto,MURTO,3222
114662,Pandri,PANDRI,3222
114663,Patratu,PATRATU,3222
114664,Raghunathpur,RAGHUNATHPUR,3222
114665,Roll,ROLL,3222
114666,Silagain,SILAGAIN,3222
114667,Sons,SONS,3222
114668,Tala,TALA,3222
114669,Tanger,TANGER,3222
114670,Taranga,TARANGA,3222
114671,Arsande,ARSANDE,3223
114672,Badhu,BADHU,3223
114673,Boreya,BOREYA,3223
114674,Chandwe,CHANDWE,3223
114675,Chutu,CHUTU,3223
114676,Dumardaga,DUMARDAGA,3223
114678,Gagi,GAGI,3223
114679,Hochar,HOCHAR,3223
114680,Hundur,HUNDUR,3223
114681,Husir,HUSIR,3223
114682,Ichapiri,ICHAPIRI,3223
114683,Jaipur,JAIPUR,3223
114685,Kanke(North),KANKE(NORTH),3223
114686,Kanke(South),KANKE(SOUTH),3223
114687,Kanke(West),KANKE(WEST),3223
114688,Katamkuli,KATAMKULI,3223
114689,Kedal,KEDAL,3223
114690,Khatanga,KHATANGA,3223
114691,Kokdoro,KOKDORO,3223
114692,Malsiring,MALSIRING,3223
114693,Manatu,MANATU,3223
114694,Mesra (East),MESRA (EAST),3223
114695,Mesra (West),MESRA (WEST),3223
114696,Neori,NEORI,3223
114697,Pithoria,PITHORIA,3223
250413,Ranchi,रांची,3223
114698,Rarha,RARHA,3223
114699,Sataknadu,SATAKNADU,3223
114701,Sukurhutu (North),SUKURHUTU (NORTH),3223
114702,Sukurhutu (South),SUKURHUTU (SOUTH),3223
114704,Ulatu,ULATU,3223
114705,Uparkonki,UPARKONKI,3223
114706,Urugutu,URUGUTU,3223
114738,Bokranda,BOKRANDA,3226
114739,Dadi,DADI,3226
114740,Danekera,DANEKERA,3226
114741,Deogaon,DEOGAON,3226
114742,Dolaicha,DOLAICHA,3226
114743,Hulsu,HULSU,3226
114744,Kakaria,KAKARIA,3226
114745,Latratu,LATRATU,3226
114746,Mahugaon,MAHUGAON,3226
114747,Malgo,MALGO,3226
114748,Sapukera,SAPUKERA,3226
114749,Banjhila,BANJHILA,3227
114750,Bargari,BARGARI,3227
114751,Bishakhatanga,BISHAKHATANGA,3227
114752,Brambey,BRAMBEY,3227
114753,Jhinjhri,JHINJHRI,3227
114754,Kaimbo,KAIMBO,3227
114755,Kanjia,KANJIA,3227
114756,Karge,KARGE,3227
114757,Loyo,LOYO,3227
114758,Mahuajari,MAHUAJARI,3227
114759,Malti,MALTI,3227
114760,Mandar,MANDAR,3227
114761,Mandro,MANDRO,3227
114762,Murma,MURMA,3227
114763,Nagra,NAGRA,3227
114764,Sarwa,SARWA,3227
114765,Sursa,SURSA,3227
114766,Tangarbasli,TANGARBASLI,3227
114767,Tigoiambatoli,TIGOIAMBATOLI,3227
114784,Aara,AARA,3229
114785,Bandhuwa,BANDHUWA,3229
114786,Baram,BARAM,3229
114787,Bargawan,BARGAWAN,3229
114788,Chandaghasi,CHANDAGHASI,3229
114789,Dungri,DUNGRI,3229
114790,Hahap,HAHAP,3229
114791,Hardag,HARDAG,3229
114792,Hudwa,HUDWA,3229
114793,Huwanghatu,HUWANGHATU,3229
114794,Khijri,KHIJRI,3229
114795,Kutiyatu,KUTIYATU,3229
114796,Lali,LALI,3229
114797,Lalkhatanga,LALKHATANGA,3229
114798,Mahilong,MAHILONG,3229
114799,Rajaulatu,RAJAULATU,3229
114800,Rampur,RAMPUR,3229
250413,Ranchi,रांची,3229
114801,Sidroll,SIDROLL,3229
114802,Silway,SILWAY,3229
114803,Sithio,SITHIO,3229
114804,Sodag,SODAG,3229
114805,Tati (East),TATI (EAST),3229
114806,Tati (West),TATI (WEST),3229
114807,Baridih,BARIDIH,3230
114808,Barwe,BARWE,3230
114809,Chadu,CHADU,3230
114810,Chakla,CHAKLA,3230
114811,Chandra,CHANDRA,3230
114812,Chutupalu,CHUTUPALU,3230
114813,Gagari,GAGARI,3230
114814,Hendebili,HENDEBILI,3230
114815,Ichadag,ICHADAG,3230
114816,Irba,IRBA,3230
114817,Jaidih A,JAIDIH A,3230
114818,Karma,KARMA,3230
114819,Kucchu,KUCCHU,3230
114820,Kute,KUTE,3230
114821,Ormanjhi,ORMANJHI,3230
114822,Paancha,PAANCHA,3230
114823,Sadma,SADMA,3230
114824,Tundahuli,TUNDAHULI,3230
114832,Bajpur,BAJPUR,3232
114834,Banapiri,BANAPIRI,3232
114835,Bijulia,BIJULIA,3232
274506,Chatakpur,Chatakpur,3232
114677,Futkaltoli,FUTKALTOLI,3232
114840,Gudu,GUDU,3232
114841,Hurhuri,HURHURI,3232
114684,Kamre,KAMRE,3232
114843,Lahna,LAHNA,3232
114847,Pali,PALI,3232
274480,Pandra,Pandra,3232
114848,Purio,PURIO,3232
114849,Ratu (East),RATU (EAST),3232
114850,Ratu (North),RATU (NORTH),3232
114851,Ratu (South),RATU (SOUTH),3232
114852,Ratu (West),RATU (WEST),3232
114700,Simalia,SIMALIA,3232
114703,Sundil,SUNDIL,3232
114855,Tarup,TARUP,3232
114856,Tigra,TIGRA,3232
114859,Badachangru,BADACHANGRU,3233
114860,Bansaruli,BANSARULI,3233
114862,Bantahajam (North),BANTAHAJAM (NORTH),3233
114863,Bantahajam (South),BANTAHAJAM (SOUTH),3233
114865,Bisaria,BISARIA,3233
114866,Dobadu,DOBADU,3233
114867,Goradih,GORADIH,3233
114868,Hakedag,HAKEDAG,3233
114869,Halmada,HALMADA,3233
114870,Kocho,KOCHO,3233
114871,Lota,LOTA,3233
114872,Lowadag,LOWADAG,3233
114873,Lupung,LUPUNG,3233
114874,Muri (East),MURI (EAST),3233
114875,Muri (West),MURI (WEST),3233
114876,Nagedih,NAGEDIH,3233
114877,Patrahatu,PATRAHATU,3233
114878,Piska,PISKA,3233
114879,Silli,SILLI,3233
114880,Tutki,TUTKI,3233
114881,Barenda,BARENDA,3234
114882,Baruhatu,BARUHATU,3234
114884,Dulmi,DULMI,3234
114885,Galau,GALAU,3234
114886,Harin,HARIN,3234
114887,Hesadih,HESADIH,3234
114889,Jamudag,JAMUDAG,3234
114890,Jilingsereng,JILINGSERENG,3234
114891,Jintu,JINTU,3234
114892,Landupdih,LANDUPDIH,3234
114895,Pandadih,PANDADIH,3234
114897,Sonahatu,SONAHATU,3234
114898,Telwadih,TELWADIH,3234
114899,Tetla,TETLA,3234
114900,Aarahanga,AARAHANGA,3235
114901,Amlesha,AMLESHA,3235
114902,Birgaon,BIRGAON,3235
114903,Dimbujarda,DIMBUJARDA,3235
114904,Hadamlohar,HADAMLOHAR,3235
114905,Janumpiri,JANUMPIRI,3235
114906,Jargo,JARGO,3235
114907,Kundla,KUNDLA,3235
114908,Kurkutta,KURKUTTA,3235
114909,Lungtu,LUNGTU,3235
114910,Malhan (Bhuiyandih),MALHAN (BHUIYANDIH),3235
114911,Mankidih,MANKIDIH,3235
114912,Mardhan,MARDHAN,3235
114913,Parasi,PARASI,3235
114914,Peraidih,PERAIDIH,3235
114915,Pundidiri,PUNDIDIRI,3235
114916,Ragrabaram,RAGRABARAM,3235
114917,Rargaon,RARGAON,3235
114918,Sarjamdih,SARJAMDIH,3235
114919,Tamar (E),TAMAR (E),3235
114920,Tamar (W),TAMAR (W),3235
114921,Ulidih,ULIDIH,3235
114922,Ulilohar,ULILOHAR,3235
114833,Balalong,BALALONG,6636
114836,Chete,CHETE,6636
114837,Chipra,CHIPRA,6636
114838,Dewri,DEWRI,6636
114839,Edchero,EDCHERO,6636
114842,Kudlong,KUDLONG,6636
114844,Lalgutua,LALGUTUA,6636
114845,Nagri,NAGRI,6636
114846,Naro,NARO,6636
114853,Saher,SAHER,6636
114854,Saparom,SAPAROM,6636
114857,Tundul (North),TUNDUL (NORTH),6636
114858,Tundul (South),TUNDUL (SOUTH),6636
114596,Chinaro Purio,CHINARO PURIO,6637
114599,Gargaon,GARGAON,6637
114603,Itki (East),ITKI (EAST),6637
114604,Itki (West),ITKI (WEST),6637
114610,Kulli,KULLI,6637
114611,Kundi,KUNDI,6637
114612,Kurgi,KURGI,6637
114613,Malti,MALTI,6637
114617,Ranikhatanga,RANIKHATANGA,6637
114555,Ambajharia,AMBAJHARIA,6638
114861,Bansia,BANSIA,6638
114864,Basantpur,BASANTPUR,6638
114883,Dokad,DOKAD,6638
114888,Hotlo,HOTLO,6638
114893,Lowahatu,LOWAHATU,6638
114894,Nawadih,NAWADIH,6638
114896,Rahe,RAHE,6638
114574,Sataki,SATAKI,6638
114939,Bar Bandh,BAR BANDH,3237
114940,Barhait Bazar,BARHAIT BAZAR,3237
114941,Barhait Santhali North,BARHAIT SANTHALI NORTH,3237
114942,Barhait Santhali South,BARHAIT SANTHALI SOUTH,3237
114943,Barmasiya,BARMASIYA,3237
114944,Bhognadih,BHOGNADIH,3237
114945,Chhuchhi,CHHUCHHI,3237
114946,Dorai Santhali,DORAI SANTHALI,3237
114947,Gopladih,GOPLADIH,3237
114948,Hiranpur,HIRANPUR,3237
114949,Kadama,KADAMA,3237
114950,Khairwa,KHAIRWA,3237
114951,Khijurkhal,KHIJURKHAL,3237
114952,Kusma Santhali,KUSMA SANTHALI,3237
114953,Labri,LABRI,3237
114954,Panchkathiya Bazar,PANCHKATHIYA BAZAR,3237
114955,Panchkathiya Santhali,PANCHKATHIYA SANTHALI,3237
114956,Phulbhanga,PHULBHANGA,3237
114957,Sanmani,SANMANI,3237
114958,Simaldhab,SIMALDHAB,3237
114959,Simra,SIMRA,3237
114960,Talbariya,TALBARIYA,3237
114961,Agloi,AGLOI,3238
114962,Ahut Gram,AHUT GRAM,3238
114964,Barari,BARARI,3238
114963,Bara Sonakar,BARA SONAKAR,3238
277137,Barharwa,बरहरवा,3238
114982,Batail,BATAIL,3238
114967,Bindupara,BINDUPARA,3238
114968,Binodpur,BINODPUR,3238
114969,Bishanpur,BISHANPUR,3238
114970,Dariyapur,DARIYAPUR,3238
114971,Harihara,HARIHARA,3238
114972,Hasti Para,HASTI PARA,3238
114973,Jampur,JAMPUR,3238
114975,Kalu,KALU,3238
114976,Kotal Pokhar,KOTAL POKHAR,3238
114977,Madhuwa Para,MADHUWA PARA,3238
114978,Maharajpur,MAHARAJPUR,3238
114979,Mayurkola,MAYURKOLA,3238
114980,Mirzapur,MIRZAPUR,3238
114981,Pathariya,PATHARIYA,3238
114983,Plasbona,PLASBONA,3238
114984,Ram Nagar,RAM NAGAR,3238
114986,Risour,RISOUR,3238
114987,Rupaspur,RUPASPUR,3238
114988,Satgachhi,SATGACHHI,3238
114989,Srikund,SRIKUND,3238
114990,Aprol,APROL,3239
114991,Bada Madansahi,BADA MADANSAHI,3239
114992,Bada Rakso,BADA RAKSO,3239
114993,Bada Toufir,BADA TOUFIR,3239
114994,Banjhi Santhali,BANJHI SANTHALI,3239
114995,Bichpura,BICHPURA,3239
114996,Birbal Kandar,BIRBAL KANDAR,3239
114997,Bishanpur,BISHANPUR,3239
114998,Borio Bazar,BORIO BAZAR,3239
114999,Borio Santhali,BORIO SANTHALI,3239
115000,Chasgama,CHASGAMA,3239
115001,Durga Tola,DURGA TOLA,3239
115002,Jetke Kumharjori,JETKE KUMHARJORI,3239
115003,Khairwa,KHAIRWA,3239
115004,Moti Pahari Bada,MOTI PAHARI BADA,3239
115005,Poaal,POAAL,3239
115006,Telo,TELO,3239
115007,Ambadiha,AMBADIHA,3240
115008,Bachcha,BACHCHA,3240
115009,Bartalla,BARTALLA,3240
115010,Basaha,BASAHA,3240
115011,Damin Bhitha,DAMIN BHITHA,3240
115012,Gadra,GADRA,3240
115013,Khairwa,KHAIRWA,3240
115014,Kouri Khutana,KOURI KHUTANA,3240
115015,Mahadev Waran,MAHADEV WARAN,3240
115016,Pindra,PINDRA,3240
115017,Simra,SIMRA,3240
115018,Tetriya,TETRIYA,3240
115019,Amdanda Santhali,AMDANDA SANTHALI,3241
115020,Arjunpur,ARJUNPUR,3241
115021,Bara Digghi,BARA DIGGHI,3241
115022,Bishanpur,BISHANPUR,3241
115023,Chhota Ranga,CHHOTA RANGA,3241
115024,Dharampur,DHARAMPUR,3241
115025,Kathalbari,KATHALBARI,3241
115026,Kendua,KENDUA,3241
115027,Lakhipur,LAKHIPUR,3241
115028,Modi Kola,MODI KOLA,3241
115029,Shahari,SHAHARI,3241
115030,Shiva Pahar,SHIVA PAHAR,3241
115031,Taljhari,TALJHARI,3241
115032,Babupur,BABUPUR,3242
115033,Dahu Tola,DAHU TOLA,3242
115034,Darla,DARLA,3242
115035,East Jamnagar,EAST JAMNAGAR,3242
115036,East Narayanpur,EAST NARAYANPUR,3242
115037,Gadai Maharajpur Diyara,GADAI MAHARAJPUR DIYARA,3242
115038,Ghat Jamni,GHAT JAMNI,3242
115039,Gunihari,GUNIHARI,3242
115040,Kaswa,KASWA,3242
115041,Khutahari,KHUTAHARI,3242
115042,Lakhipur,LAKHIPUR,3242
115043,Lalmati,LALMATI,3242
115044,Mahasingpur,MAHASINGPUR,3242
115045,Middle Narayanpur,MIDDLE NARAYANPUR,3242
115046,Mokimpur,MOKIMPUR,3242
115047,Parariya,PARARIYA,3242
115048,Pranpur,PRANPUR,3242
115049,Saidpur,SAIDPUR,3242
115050,Samaspur,SAMASPUR,3242
115051,Tetuliya,TETULIYA,3242
115052,Tin Pahar,TIN PAHAR,3242
115053,West Jamnagar,WEST JAMNAGAR,3242
115054,West Narayanpur,WEST NARAYANPUR,3242
115055,Ganga Prasad East,GANGA PRASAD EAST,3243
115056,Ganga Prasad East Middle,GANGA PRASAD EAST MIDDLE,3243
115057,Ganga Prasad West,GANGA PRASAD WEST,3243
115058,Ganga Prasad West Middle,GANGA PRASAD WEST MIDDLE,3243
115059,Hajipur East,HAJIPUR EAST,3243
115060,Hajipur West,HAJIPUR WEST,3243
115061,Har Prasad,HAR PRASAD,3243
115062,Kishan Prasad,KISHAN PRASAD,3243
115063,Makhamalpur North,MAKHAMALPUR NORTH,3243
115064,Makhamalpur South,MAKHAMALPUR SOUTH,3243
115065,Rampur,RAMPUR,3243
115066,Bakudi,BAKUDI,3244
115067,Bara Durgapur,BARA DURGAPUR,3244
115068,Bari Bhagiyamari,BARI BHAGIYAMARI,3244
115069,Bhatbhanga Santhali,BHATBHANGA SANTHALI,3244
115070,Brindavan,BRINDAVAN,3244
115071,Kalyani,KALYANI,3244
115072,Karanpura,KARANPURA,3244
115073,Maskalaiya,MASKALAIYA,3244
115074,Moti Jharna,MOTI JHARNA,3244
115075,Pokhariya,POKHARIYA,3244
115076,Sagarbhanga,SAGARBHANGA,3244
115077,Salgachhi Santhali,SALGACHHI SANTHALI,3244
115078,Taljhari,TALJHARI,3244
115079,Amanat Diyara,AMANAT DIYARA,3245
115080,Atapur,ATAPUR,3245
115081,Chand Shahar,CHAND SHAHAR,3245
115082,East Pranpur,EAST PRANPUR,3245
115083,East Udhwa,EAST UDHWA,3245
115084,East Udhwa Diyara,EAST UDHWA DIYARA,3245
115085,Jonka,JONKA,3245
115086,Kathalbari,KATHALBARI,3245
115087,Masna,MASNA,3245
115088,Middle Piyarpur,MIDDLE PIYARPUR,3245
115089,Mohanpur,MOHANPUR,3245
115090,North Begamganj,NORTH BEGAMGANJ,3245
115091,North Palasgachhi,NORTH PALASGACHHI,3245
115092,North Piyarpur,NORTH PIYARPUR,3245
115093,North Sarfarajganj,NORTH SARFARAJGANJ,3245
115094,Patoura,PATOURA,3245
115095,Radhanagar,RADHANAGAR,3245
115096,South Begamganj,SOUTH BEGAMGANJ,3245
115097,South Palasgachhi,SOUTH PALASGACHHI,3245
115098,South Piyarpur,SOUTH PIYARPUR,3245
115099,South Sarfarajganj,SOUTH SARFARAJGANJ,3245
115100,Sridhar Diyara,SRIDHAR DIYARA,3245
115101,Sutiyar Para,SUTIYAR PARA,3245
115102,West Pranpur,WEST PRANPUR,3245
115103,West Udhwa,WEST UDHWA,3245
115104,West Udhwa Diyara,WEST UDHWA DIYARA,3245
115105,Asanbani,ASANBANI,3246
115106,Bhadudih,BHADUDIH,3246
115107,Chandil,CHANDIL,3246
115108,Chawlibasa,CHAWLIBASA,3246
115109,Chilgu,CHILGU,3246
115110,Chouka,CHOUKA,3246
115111,Dhunaburu,DHUNABURU,3246
115112,Ghoranegi,GHORANEGI,3246
115113,Hensakocha,HENSAKOCHA,3246
115114,Jhabri,JHABRI,3246
115119,Khunti,KHUNTI,3246
115120,Matkamdih,MATKAMDIH,3246
115121,Rasuniya,RASUNIYA,3246
115122,Ruchap,RUCHAP,3246
115123,Rudiya,RUDIYA,3246
250423,Seraikella,सराइकेला,3246
115124,Tamulia,TAMULIA,3246
115125,Urmal,URMAL,3246
253166,Adityapur,आदित्यपुर,3247
115126,Bandhdih,BANDHDIH,3247
115127,Barakankra,BARAKANKRA,3247
115128,Birbans,BIRBANS,3247
115129,Burudih,BURUDIH,3247
115130,Chamaru,CHAMARU,3247
115131,Chhotagamharia,CHHOTAGAMHARIA,3247
115132,Dudra,DUDRA,3247
115133,Dugdha,DUGDHA,3247
115134,Dugni,DUGNI,3247
115135,Dumra,DUMRA,3247
115136,Itagarh,ITAGARH,3247
115137,Jagannathpur,JAGANNATHPUR,3247
115138,Jaykan,JAYKAN,3247
115140,Kalikapur,KALIKAPUR,3247
115141,Kandra,KANDRA,3247
115142,Muriya,MURIYA,3247
115143,Narayanpur,NARAYANPUR,3247
115144,Nuwagarh,NUWAGARH,3247
115145,Rapcha,RAPCHA,3247
115146,Tentoposi,TENTOPOSI,3247
115139,Yashpur,YASHPUR,3247
115147,Bandu,BANDU,3248
115148,Chimatia,CHIMATIA,3248
115150,Dewaltand,DEWALTAND,3248
115151,Gourangkocha,GOURANGKOCHA,3248
115152,Gudri,GUDRI,3248
115156,Lepatand,LEPAETAND,3248
115157,Maisara,MAISARA,3248
115158,Nadisai,NADISAI,3248
115159,Patkum,PATKUM,3248
115160,Situ,SITU,3248
115161,Sodo,SODO,3248
115162,Tikar,TIKAR,3248
115164,Tiruldih-2,TIRULDIH-2,3248
115165,Tuta,TUTA,3248
115166,Baraamda,BARAAMDA,3249
115167,Bitapur,BITAPUR,3249
115168,Burudih,BURUDIH,3249
115169,Chilku,CHILKU,3249
115170,Dalaikela,DALAIKELA,3249
115171,Hribhanja,HRIBHANJA,3249
115172,Jojodih,JOJODIH,3249
115173,Jordiha,JORDIHA,3249
245670,Kharsawan,KHARSAWAN,3249
115174,Krishnapur,KRISHNAPUR,3249
115175,Riding,RIDING,3249
115176,Simla,SIMLA,3249
115177,Telaidih,TELAIDIH,3249
115178,Aruwan,ARUWAN,3250
115179,Bandolohar,BANDOLOHAR,3250
115180,Baruhatu,BARUHATU,3250
115181,Chhotasegoi,CHHOTASEGOI,3250
115182,Gomiyadih,GOMIYADIH,3250
115183,Maranghatu,MARANGHATU,3250
115184,Pondakata,PONDAKATA,3250
115185,Rolahatu,ROLAHATU,3250
115186,Rugudih,RUGUDIH,3250
115187,Tilopada,TILOPADA,3250
115188,Adardih,ADARDIH,3251
115189,Bareda,BAREDA,3251
115191,Chaliyama,CHALIYAMA,3251
115192,Chigraparkidih,CHIGRAPARKIDIH,3251
115193,Gourdih,GOURDIH,3251
115194,Gunda,GUNDA,3251
115195,Heban,HEBAN,3251
115197,Jhimri,JHIMRI,3251
115198,Lakri,LAKRI,3251
115199,Lupungdih,LUPUNGDIH,3251
115202,Samanpur,SAMANPUR,3251
115203,Tengadih,TENGADIH,3251
115204,Tilla,TILLA,3251
115205,Adal,ADAL,3252
115206,Bana,BANA,3252
115207,Bandu,BANDU,3252
115208,Barasijulata,BARASIJULATA,3252
115209,Bijadih,BIJADIH,3252
115210,Dhuripada,DHURIPADA,3252
115211,Dumardiha,DUMARDIHA,3252
115212,Gamharia,GAMHARIA,3252
115213,Gangeruli,GANGERULI,3252
115214,Govindpur,GOVINDPUR,3252
115215,Herma,HERMA,3252
115216,Jonbani,JONBANI,3252
115217,Jumal,JUMAL,3252
115218,Katanga,KATANGA,3252
115219,Kendmundi,KENDMUNDI,3252
115220,Kuju,KUJU,3252
115221,Kurma,KURMA,3252
115222,Potka,POTKA,3252
115223,Rajnagar,RAJNAGAR,3252
115224,Titidih,TITIDIH,3252
115225,Tumung,TUMUNG,3252
115226,Chhotadawana,CHHOTADAWANA,3253
115227,Govindpur,GOVINDPUR,3253
115228,Hudu,HUDU,3253
115229,Itakudar,ITAKUDAR,3253
115230,Kamalpur,KAMALPUR,3253
115231,Mohitpur,MOHITPUR,3253
115232,Mundatand,MUNDATAND,3253
115233,Murkum,MURKUM,3253
115234,Murup,MURUP,3253
115235,Nowagoan,NOWAGOAN,3253
115236,Pandra,PANDRA,3253
115237,Pathanmara,PATHANMARA,3253
250423,Seraikella,सराइकेला,3253
115238,Sini,SINI,3253
115239,Uperdugni,UPERDUGNI,3253
115190,Birashi Sirum,BIRASHI SIRUM,6652
115149,Choura,CHOURA,6652
115153,Ichadih,ICHADIH,6652
115196,Janum,JANUM,6652
115154,Kukru,KUKRU,6652
115155,Letemda,LETEMDA,6652
115200,Odiya,ODIYA,6652
115201,Pargama,PARGAMA,6652
115163,Tiruldih -1,TIRULDIH -1,6652
115240,Badkaduel,BADKADUEL,3254
115241,Banki,BANKI,3254
115242,Bano,BANO,3254
115243,Beraergi,BERAERGI,3254
115244,Bintuka,BINTUKA,3254
115245,Dumariya,DUMARIYA,3254
115246,Genmer,GENMER,3254
115247,Jamtai,JAMTAI,3254
115248,Kanarowan,KANAROWAN,3254
115249,Konsodey,KONSODEY,3254
115250,Pabura,PABURA,3254
115251,Raikera,RAIKERA,3254
115252,Sahubera,SAHUBERA,3254
115253,Simhatu,SIMHATU,3254
115254,Soy,SOY,3254
115255,Ukouli,UKOULI,3254
115256,Behrinbasa,BEHRINBASA,3255
115257,Kadopani,KADOPANI,3255
115258,Malsara,MALSARA,3255
115259,Pidiyanponchh,PIDIYANPONCHH,3255
115260,Samsera,SAMSERA,3255
115262,Jaldega,JALDEGA,3256
115264,Konmerla,KONMERLA,3256
115265,Kutungiya,KUTUNGIYA,3256
115266,Lamboi,LAMBOI,3256
115267,Lamdega,LAMDEGA,3256
115268,Orga,ORGA,3256
115269,Parba,PARBA,3256
115270,Patiamba,PATIAMBA,3256
115272,Tati,TATI,3256
115273,Tingina,TINGINA,3256
115275,Agharma,AGHARMA,3257
115279,Aidega,EIDEGA,3257
115276,Bandarchuwan,BANDARCHUWAN,3257
115277,Barasloya,BARASLOYA,3257
115278,Domtoli,DOMTOLI,3257
115280,Kolebira,KOLEBIRA,3257
115281,Lachragarh,LACHRAGARH,3257
115282,Nawatoli,NAWATOLI,3257
115283,Rainsiya,RAINSIYA,3257
115284,Shahpur,SHAHPUR,3257
115285,Tutikel,TUTIKEL,3257
115287,Barkibuara,BARKIBUARA,3258
115289,Chadrimunda,CHADRIMUNDA,3258
115290,Dumardih,DUMARDIH,3258
115291,Gariyajor,GARIYAJOR,3258
115292,Hethma,HETHMA,3258
115294,Khinda,KHINDA,3258
115297,Kurdeg,KURDEG,3258
115298,Kutamakachchhar,KUTAMAKACHCHHAR,3258
115301,Arani,ARANI,3259
115303,Bada Barpani,BADA BARPANI,3259
115304,Bangru,BANGRU,3259
115305,Biru,BIRU,3259
115306,Garja,GARJA,3259
115307,Jokbahar,JOKBAHAR,3259
115310,Kochedega,KOCHEDEGA,3259
115312,Kullukera,KULLUKERA,3259
115314,Pithra,PITHRA,3259
115315,Sewai,SEWAI,3259
115317,Tainsera,TAINSERA,3259
115318,Tamra,TAMRA,3259
115319,Baghchatta,BAGHCHATTA,3260
115320,Bombalkera,BOMBALKERA,3260
115321,Dumaki,DUMAKI,3260
115322,Ghutbahar,GHUTBAHAR,3260
115323,Joram,JORAM,3260
115324,Kerya,KERYA,3260
115325,Konmenjara,KONMENJARA,3260
115326,Konpala,KONPALA,3260
115327,Koromiyan,KOROMIYAN,3260
115328,Meromdega,MEROMDEGA,3260
115329,Paikpara,PAIKPARA,3260
115330,Rajabasa,RAJABASA,3260
115331,Taraboga,TARABOGA,3260
115332,Thethaitanger,THETHAITANGER,3260
115333,Tukupani,TUKUPANI,3260
115302,Asanbera,ASANBERA,6611
115308,Kairbera,KAIRBERA,6611
115309,Keshalpur,KESHALPUR,6611
115311,Krushkela,KRUSHKELA,6611
